"USW00023275","2020-02-10","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  244",",,W","  -10",",,W","    3",",,W",,,,,,,,,"  280",",,W","  300",",,W","   31",",,W","   36",",,W",,,,,,,,,,
"USW00023275","2020-02-11","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  250",",,W","    6",",,W","    5",",,W",,,,,,,,,"  280",",,W","  270",",,W","   31",",,W","   40",",,W",,,,,,,"    1",",,W",,
"USW00023275","2020-02-12","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  228",",,W","   28",",,W","    5",",,W",,,,,,,,,"  290",",,W","  340",",,W","   27",",,W","   40",",,W",,,,,,,,,,
"USW00023275","2020-02-13","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  167",",,W","   17",",,W","   15",",,W",,,,,,,,,"  150",",,W","  150",",,W","   63",",,W","   81",",,W",,,,,,,,,,
"USW00023275","2020-02-14","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  194",",,W","   44",",,W","    8",",,W",,,,,,,,,"  310",",,W","  340",",,W","   36",",,W","   45",",,W",,,,,,,,,,
"USW00023275","2020-02-15","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  200",",,W","   28",",,W","   13",",,W",,,,,,,,,"  290",",,W","  290",",,W","   72",",,W","  103",",,W",,,,,,,,,,
"USW00023275","2020-02-16","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  178",",,W","   78",",,W","   19",",,W",,,,,,,,,"  300",",,W","  300",",,W","   67",",,W","   98",",,W",,,,,,,,,,
"USW00023275","2020-02-17","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  217",",,W","   22",",,W","    6",",,W",,,,,,,,,"  300",",,W","  290",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,
"USW00023275","2020-02-18","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  211",",,W","   17",",,W","    4",",,W",,,,,,,,,"  330",",,W","  320",",,W","   40",",,W","   54",",,W",,,,,,,,,,
"USW00023275","2020-02-19","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  194",",,W","    0",",,W","    8",",,W",,,,,,,,,"  140",",,W","  130",",,W","   54",",,W","   72",",,W",,,,,,,,,,
"USW00023275","2020-02-20","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  200",",,W","   22",",,W","    1",",,W",,,,,,,,,"  290",",,W","  190",",,W","   27",",,W","   31",",,W",,,,,,,,,,
"USW00023275","2020-02-21","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  233",",,W","   44",",,W","    6",",,W",,,,,,,,,"  310",",,W","  320",",,W","   45",",,W","   58",",,W",,,,,,,,,,
"USW00023275","2020-02-22","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  222",",,W","   17",",,W","   19",",,W",,,,,,,,,"   20",",,W","   20",",,W","   63",",,W","   85",",,W",,,,,,,,,,
"USW00023275","2020-02-23","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  183",",,W","   50",",,W","   29",",,W",,,,,,,,,"  300",",,W","  310",",,W","   94",",,W","  116",",,W",,,,,,,,,,
"USW00023275","2020-02-24","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  233",",,W","   11",",,W","   10",",,W",,,,,,,,,"  290",",,W","  280",",,W","   63",",,W","   94",",,W",,,,,,,,,,
"USW00023275","2020-02-25","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  267",",,W","   22",",,W","    5",",,W",,,,,,,,,"  300",",,W","  290",",,W","   40",",,W","   49",",,W",,,,,,,,,,
"USW00023275","2020-02-26","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  267",",,W","   28",",,W","    3",",,W",,,,,,,,,"  340",",,W","  330",",,W","   36",",,W","   49",",,W",,,,,,,,,,
"USW00023275","2020-02-27","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  261",",,W","   33",",,W","    5",",,W",,,,,,,,,"   20",",,W","   10",",,W","   45",",,W","   72",",,W",,,,,,,,,,
"USW00023275","2020-02-28","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  244",",,W","   56",",,W","    7",",,W",,,,,,,,,"   10",",,W","   10",",,W","   45",",,W","   63",",,W",,,,,,,,,,
"USW00023275","2020-02-29","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  150",",,W","   44",",,W","   27",",,W",,,,,,,,,"  280",",,W","  280",",,W","   76",",,W","  107",",,W",,,,,,,,,,
"USW00023275","2020-03-01","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  167",",,W","   28",",,W","   22",",,W",,,,,,,,,"   20",",,W","   40",",,W","   72",",,W","  116",",,W",,,,,,,,,,
"USW00023275","2020-03-02","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  222",",,W","   33",",,W","   22",",,W",,,,,,,,,"  300",",,W","  290",",,W","   76",",,W","   98",",,W",,,,,,,,,,
"USW00023275","2020-03-03","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  283",",,W","   28",",,W","   10",",,W",,,,,,,,,"  330",",,W","  350",",,W","   58",",,W","   72",",,W",,,,,,,,,,
"USW00023275","2020-03-04","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  278",",,W","   44",",,W","    5",",,W",,,,,,,,,"  190",",,W","  200",",,W","   40",",,W","   54",",,W",,,,,,,,,,
"USW00023275","2020-03-05","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  200",",,W","   39",",,W","   24",",,W",,,,,,,,,"  140",",,W","  140",",,W","   72",",,W","   98",",,W",,,,,,,,,,
"USW00023275","2020-03-06","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  139",",,W","   83",",,W","   22",",,W",,,,,,,,,"  290",",,W","  280",",,W","   54",",,W","   72",",,W",,,,,,,,,,
"USW00023275","2020-03-07","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    5",",,W",,,"    0",",,W","  150",",,W","   33",",,W","   13",",,W",,,,,,,,,"  330",",,W","  290",",,W","   54",",,W","  112",",,W",,,,,,,,,,
"USW00023275","2020-03-08","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  133",",,W","    6",",,W","   10",",,W",,,,,,,,,"  130",",,W","  140",",,W","   67",",,W","   98",",,W",,,,,,,,,,
"USW00023275","2020-03-09","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  189",",,W","   50",",,W","    9",",,W",,,,,,,,,"  170",",,W","  150",",,W","   45",",,W","   58",",,W",,,,,,,,,,
"USW00023275","2020-03-10","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  250",",,W","   22",",,W","    9",",,W",,,,,,,,,"  300",",,W","  310",",,W","   45",",,W","   58",",,W",,,,,,,,,,
"USW00023275","2020-03-11","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  244",",,W","   39",",,W","    9",",,W",,,,,,,,,"  320",",,W","  320",",,W","   58",",,W","   76",",,W",,,,,,,,,,
"USW00023275","2020-03-12","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  283",",,W","   39",",,W","    8",",,W",,,,,,,,,"  260",",,W","  290",",,W","   45",",,W","   63",",,W",,,,,,,,,,
"USW00023275","2020-03-13","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    5",",,W","    0",",,W","    0",",,W","  183",",,W","   33",",,W","   30",",,W",,,,,,,,,"  150",",,W","  130",",,W","   89",",,W","  107",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00023275","2020-03-14","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","   38",",,W",,,"    0",",,W","  111",",,W","   50",",,W","   22",",,W",,,,,,,,,"  220",",,W","  240",",,W","   98",",,W","  116",",,W","    1",",,W",,,,,,,,
"USW00023275","2020-03-15","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","  122",",,W",,,"    0",",,W","  100",",,W","    6",",,W","   19",",,W",,,,,,,,,"  260",",,W","  190",",,W","   81",",,W","  107",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00023275","2020-03-16","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,W",,,"    0",",,W","  133",",,W","    6",",,W","   16",",,W",,,,,,,,,"  330",",,W","  360",",,W","   67",",,W","   98",",,W","    1",",,W",,,,,,,,
"USW00023275","2020-03-17","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","   41",",,W",,,"    0",",,W","  100",",,W","   39",",,W","    8",",,W",,,,,,,,,"   20",",,W","   20",",,W","   40",",,W","   54",",,W",,,,,,,,,,
"USW00023275","2020-03-18","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","   74",",,W",,,"    0",",,W","  133",",,W","   50",",,W","    7",",,W",,,,,,,,,"  160",",,W","  160",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,,,
"USW00023275","2020-03-19","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  167",",,W","   56",",,W","   10",",,W",,,,,,,,,"  220",",,W","  230",",,W","   54",",,W","   72",",,W",,,,,,,,,,
"USW00023275","2020-03-20","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  178",",,W","   28",",,W","    9",",,W",,,,,,,,,"  200",",,W","  210",",,W","   58",",,W","   81",",,W",,,"    1",",,W",,,,,,
"USW00023275","2020-03-21","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  211",",,W","   22",",,W","    7",",,W",,,,,,,,,"  300",",,W","  280",",,W","   58",",,W","   76",",,W",,,,,,,,,,
"USW00023275","2020-03-22","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","   15",",,W","    0",",,W","    0",",,W","  217",",,W","   28",",,W","    9",",,W",,,,,,,,,"  230",",,W","  160",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,
"USW00023275","2020-03-23","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,W","    0",",,W","    0",",,W","  139",",,W","   39",",,W","   16",",,W",,,,,,,,,"  250",",,W","  270",",,W","   72",",,W","   94",",,W",,,"    1",",,W",,,,,,
"USW00023275","2020-03-24","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","   69",",,W",,,"    0",",,W","  111",",,W","   56",",,W","   12",",,W",,,,,,,,,"  280",",,W","  270",",,W","   81",",,W","  107",",,W","    1",",,W",,,,,,,,
"USW00023275","2020-03-25","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,W",,,"    0",",,W","  133",",,W","   33",",,W","   19",",,W",,,,,,,,,"  290",",,W","  310",",,W","   81",",,W","  116",",,W",,,,,,,,,,
"USW00023275","2020-03-26","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    5",",,W",,,"    0",",,W","  150",",,W","    0",",,W","   12",",,W",,,,,,,,,"  350",",,W","  360",",,W","   81",",,W","   98",",,W",,,,,,,,,,
"USW00023275","2020-03-27","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  144",",,W","    6",",,W","   14",",,W",,,,,,,,,"  330",",,W","  310",",,W","   67",",,W","   94",",,W",,,,,,,,,,
"USW00023275","2020-03-28","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","   15",",,W",,,"    0",",,W","  117",",,W","   67",",,W","   10",",,W",,,,,,,,,"  210",",,W","  220",",,W","   40",",,W","   54",",,W","    1",",,W",,,,,,,,
"USW00023275","2020-03-29","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","   28",",,W",,,"    0",",,W","  144",",,W","   83",",,W","   10",",,W",,,,,,,,,"  130",",,W","  130",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,,,
"USW00023275","2020-03-30","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,W","    0",",,W","    0",",,W","  144",",,W","   83",",,W","   18",",,W",,,,,,,,,"  190",",,W","  210",",,W","   54",",,W","   72",",,W",,,,,,,,,,
"USW00023275","2020-03-31","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    3",",,W",,,"    0",",,W","  172",",,W","   78",",,W","   18",",,W",,,,,,,,,"  330",",,W","  320",",,W","   72",",,W","  103",",,W","    1",",,W",,,,,,,,
"USW00023275","2020-04-01","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  150",",,D","   44",",,D","   28",",,W",,,,,,,,,"  310",",,W","  310",",,W","   76",",,W","  107",",,W",,,,,,,,,,
"USW00023275","2020-04-02","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  178",",,D","    6",",,D","   17",",,W",,,,,,,,,"  310",",,W","  320",",,W","   72",",,W","  112",",,W",,,,,,,,,,
"USW00023275","2020-04-03","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  172",",,D","   28",",,D","   27",",,W",,,,,,,,,"  300",",,W","  310",",,W","   67",",,W","   94",",,W",,,,,,,,,,
"USW00023275","2020-04-04","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","  119",",,D","    0",",,D","    0",",,D","  139",",,D","   44",",,D","   19",",,W",,,,,,,,,"  180",",,W","  160",",,W","   58",",,W","   81",",,W","    1",",,W",,,,,,,,
"USW00023275","2020-04-05","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","   89",",,D","    0",",,D","    0",",,D","  128",",,D","   67",",,D","   29",",,W",,,,,,,,,"  240",",,W","  210",",,W","   81",",,W","  121",",,W","    1",",,W",,,,,,,,
"USW00023275","2020-04-06","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,D","    0",",,D","    0",",,D","  167",",,D","   22",",,D","   16",",,W",,,,,,,,,"  330",",,W","  320",",,W","   89",",,W","  107",",,W",,,,,"    1",",,W",,,,
"USW00023275","2020-04-07","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    5",",,D","    0",",,D","    0",",,D","  178",",,D","   50",",,D","   10",",,W",,,,,,,,,"  330",",,W","  350",",,W","   63",",,W","   89",",,W","    1",",,W",,,,,,,,
"USW00023275","2020-04-08","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  272",",,D","   39",",,D","   17",",,W",,,,,,,,,"  160",",,W","  170",",,W","   67",",,W","   98",",,W",,,,,,,,,,
"USW00023275","2020-04-09","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  183",",,D","  100",",,D","   32",",,W",,,,,,,,,"  130",",,W","  150",",,W","   67",",,W","   94",",,W",,,,,,,,,,
"USW00023275","2020-04-10","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  200",",,D","  111",",,D","   20",",,W",,,,,,,,,"  340",",,W","  320",",,W","   58",",,W","   76",",,W",,,,,,,,,,
"USW00023275","2020-04-11","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  233",",,D","  100",",,D","   16",",,W",,,,,,,,,"  140",",,W","  140",",,W","   63",",,W","   76",",,W",,,,,,,,,,
"USW00023275","2020-04-12","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  244",",,D","   89",",,D","   16",",,W",,,,,,,,,"  130",",,W","  130",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,
"USW00023275","2020-04-13","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  256",",,D","   56",",,D","    7",",,W",,,,,,,,,"  270",",,W","  250",",,W","   63",",,W","   94",",,W",,,,,,,,,,
"USW00023275","2020-04-14","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  267",",,D","   50",",,D","   11",",,W",,,,,,,,,"  300",",,W","  300",",,W","   67",",,W","   94",",,W",,,,,,,,,,
"USW00023275","2020-04-15","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  278",",,D","   61",",,D","   11",",,W",,,,,,,,,"  280",",,W","  280",",,W","   67",",,W","   89",",,W",,,,,,,,,,
"USW00023275","2020-04-16","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  261",",,D","   94",",,D","   22",",,W",,,,,,,,,"  100",",,W","   90",",,W","   63",",,W","   85",",,W",,,,,,,,,,
"USW00023275","2020-04-17","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  189",",,D","  100",",,D","   42",",,W",,,,,,,,,"  140",",,W","  140",",,W","   81",",,W","  112",",,W","    1",",,W",,,,,,,,
"USW00023275","2020-04-18","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  183",",,D","  106",",,D","   26",",,W",,,,,,,,,"  350",",,W","   10",",,W","   54",",,W","   67",",,W",,,,,,,,,,
"USW00023275","2020-04-19","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  217",",,D","  100",",,D","   16",",,W",,,,,,,,,"  160",",,W","  150",",,W","   63",",,W","   94",",,W",,,,,,,,,,
"USW00023275","2020-04-20","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,D",,,"    0",",,D","  172",",,D","   94",",,D","   20",",,W",,,,,,,,,"  310",",,W","  310",",,W","   67",",,W","   85",",,W",,,,,,,,,,
"USW00023275","2020-04-21","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  239",",,D","  106",",,D","   26",",,W",,,,,,,,,"  310",",,W","  280",",,W","   72",",,W","  103",",,W",,,,,,,,,,
"USW00023275","2020-04-22","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  250",",,D","   72",",,D","   27",",,W",,,,,,,,,"  280",",,W","  290",",,W","   81",",,W","  116",",,W",,,,,,,,,,
"USW00023275","2020-04-23","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  261",",,D","  117",",,D","   28",",,W",,,,,,,,,"  320",",,W","  310",",,W","   94",",,W","  116",",,W",,,,,,,,,,
"USW00023275","2020-04-24","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  294",",,D","   78",",,D","   18",",,W",,,,,,,,,"  300",",,W","  320",",,W","   63",",,W","   85",",,W",,,,,,,,,,
"USW00023275","2020-04-25","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  283",",,D","  111",",,D","   17",",,W",,,,,,,,,"  340",",,W","  290",",,W","   63",",,W","   89",",,W",,,,,,,,,,
"USW00023275","2020-04-26","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  267",",,D","  100",",,D","   25",",,W",,,,,,,,,"  320",",,W","  320",",,W","   81",",,W","  134",",,W",,,,,,,,,,
"USW00023275","2020-04-27","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  256",",,D","  100",",,D","   26",",,W",,,,,,,,,"  300",",,W","  300",",,W","   81",",,W","  107",",,W",,,,,,,,,,
"USW00023275","2020-04-28","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  300",",,D","  106",",,D","   16",",,W",,,,,,,,,"   30",",,W","   30",",,W","   63",",,W","   94",",,W",,,,,,,,,,
"USW00023275","2020-04-29","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  250",",,D","  117",",,D","   29",",,W",,,,,,,,,"  360",",,W","  360",",,W","   76",",,W","  103",",,W",,,,,,,,,,
"USW00023275","2020-04-30","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  244",",,D","   83",",,D","   27",",,W",,,,,,,,,"  350",",,W","  340",",,W","   89",",,W","  112",",,W",,,,,,,,,,
"USW00023275","2020-05-01","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  256",",,D","   44",",,D","   16",",,W",,,,,,,,,"  340",",,W","  330",",,W","   72",",,W","   89",",,W",,,,,,,,,,
"USW00023275","2020-05-02","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    5",",,D",,,"    0",",,D","  194",",,D","   78",",,D","   15",",,W",,,,,,,,,"  320",",,W","  320",",,W","   76",",,W","   94",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00023275","2020-05-03","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  217",",,D","   39",",,D","   18",",,W",,,,,,,,,"  340",",,W","  320",",,W","   76",",,W","  103",",,W",,,,,,,,,,
"USW00023275","2020-05-04","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  278",",,D","   33",",,D","   13",",,W",,,,,,,,,"  330",",,W","  330",",,W","   72",",,W","   94",",,W",,,,,,,,,,
"USW00023275","2020-05-05","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  261",",,D","   50",",,D","   25",",,W",,,,,,,,,"  350",",,W","  290",",,W","   67",",,W","   94",",,W",,,,,,,,,,
"USW00023275","2020-05-06","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  272",",,D","   83",",,D","   17",",,W",,,,,,,,,"  320",",,W","  310",",,W","   63",",,W","   81",",,W",,,,,,,,,,
"USW00023275","2020-05-07","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  339",",,D","   72",",,D","    9",",,W",,,,,,,,,"  340",",,W","  330",",,W","   54",",,W","   76",",,W",,,,,,,,,,
"USW00023275","2020-05-08","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  350",",,D","   89",",,D","   11",",,W",,,,,,,,,"  270",",,W","  290",",,W","   58",",,W","   76",",,W",,,,,,,,,,
"USW00023275","2020-05-09","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  339",",,D","   94",",,D","   13",",,W",,,,,,,,,"  270",",,W","  270",",,W","   72",",,W","   94",",,W",,,,,,,,,,
"USW00023275","2020-05-10","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  278",",,D","  100",",,D","   23",",,W",,,,,,,,,"  280",",,W","  290",",,W","   58",",,W","   81",",,W",,,,,,,,,,
"USW00023275","2020-05-11","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","   25",",,D","    0",",,D","    0",",,D","  172",",,D","   94",",,D","   33",",,W",,,,,,,,,"  140",",,W","  160",",,W","   63",",,W","   94",",,W","    1",",,W",,,,,,,,
"USW00023275","2020-05-12","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","   30",",,D","    0",",,D","    0",",,D","  178",",,D","  100",",,D","   21",",,W",,,,,,,,,"  240",",,W","  240",",,W","   72",",,W","   98",",,W","    1",",,W",,,,,,,,
"USW00023275","2020-05-13","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    5",",,D","    0",",,D","    0",",,D","  178",",,D","   83",",,D",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","2020-05-14","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,D","    0",",,D","    0",",,D","  211",",,D","  111",",,D","   19",",,W",,,,,,,,,"  310",",,W","  330",",,W","   63",",,W","   85",",,W",,,,,,,,,,
"USW00023275","2020-05-15","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,D","    0",",,D","    0",",,D","  250",",,D","   78",",,D","   19",",,W",,,,,,,,,"  320",",,W","  320",",,W","   63",",,W","   89",",,W",,,,,,,,,,
"USW00023275","2020-05-16","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","   58",",,D","    0",",,D","    0",",,D","  222",",,D","  100",",,D","   21",",,W",,,,,,,,,"  230",",,W","  240",",,W","   72",",,W","   98",",,W","    1",",,W",,,,,,,,
"USW00023275","2020-05-17","39.12583","-123.20083","183.2","UKIAH MUNICIPAL AIRPORT, CA US","   81",",,D","    0",",,D","    0",",,D","  189",",,D","  117",",,D","   27",",,W",,,,,,,,,"  200",",,W","  180",",,W","   67",",,W","   98",",,W","    1",",,W",,,,,,,,
